id,q1_degree,q2_degree,intersection_count
88090,1,1,0
88091,3,3,0
166283,2,3,1
368094,2,3,1
254124,3,1,0
88092,1,1,0
88093,1,3,0
88099,1,2,0
88102,1,1,0
88103,1,1,0
88106,2,3,1
132080,5,7,4
88109,1,1,0
88110,1,1,0
88113,1,1,0
130306,3,5,2
245418,2,5,0
88116,3,4,0
101614,16,4,0
88117,5,1,0
393702,5,4,0
88120,1,2,0
219200,9,2,0
88122,1,1,0
88124,2,1,0
122508,2,1,0
88125,1,1,0
88126,1,2,0
251369,1,2,0
88129,1,1,0
88130,1,1,0
88131,1,1,0
88132,1,1,0
88137,2,1,0
88140,2,2,0
381357,2,2,0
88141,1,1,0
88144,1,2,0
262443,5,5,4
274054,5,5,4
309558,5,5,4
132242,6,5,4
354846,5,6,4
88147,1,1,0
88149,2,1,0
399054,2,1,0
88150,1,5,0
336867,3,5,1
88152,1,1,0
88154,1,1,0
88155,1,1,0
88156,2,1,0
88158,1,1,0
88159,1,1,0
138027,2,2,1
88165,1,2,0
375159,1,2,0
88166,1,2,0
194029,1,2,0
88167,1,4,0
141680,1,4,0
88168,5,3,2
273244,3,3,2
354626,3,3,2
308983,5,1,0
88172,3,3,2
344794,4,3,2
129756,3,3,2
178580,3,4,2
202940,3,4,2
211527,3,3,2
88173,3,2,1
395983,3,2,1
136466,2,2,1
88174,2,1,0
88176,1,1,0
88178,2,1,0
88180,1,1,0
88183,1,15,0
88884,2,15,0
180133,1,15,0
211314,2,15,0
88185,3,1,0
151167,3,1,0
368938,3,1,0
88186,3,1,0
227811,3,1,0
395981,3,1,0
88188,1,1,0
88189,1,1,0
88190,2,1,0
340769,2,1,0
88191,1,4,0
377996,3,4,2
173890,4,4,2
88193,1,2,0
248291,1,2,0
88194,1,1,0
88195,1,1,0
88197,1,2,0
88198,2,1,0
367889,2,1,0
88200,2,3,0
88201,1,1,0
88203,4,4,3
88205,2,1,0
133497,2,1,0
88206,1,1,0
88207,1,1,0
348134,3,2,1
132635,2,2,1
88210,1,1,0
88212,1,1,0
88214,1,1,0
88215,1,1,0
88218,2,1,0
255957,2,2,0
299757,3,2,0
88221,4,3,1
253149,1,3,0
388224,2,3,1
88223,1,1,0
88224,1,1,0
88225,2,2,1
196186,2,2,1
88226,1,2,0
163282,2,2,0
88228,1,1,0
168911,2,1,0
88232,2,2,1
373439,2,3,1
114190,2,3,1
88233,1,2,0
88234,2,2,0
135701,4,2,0
384508,4,2,0
317221,1,2,0
159319,5,8,4
88238,1,1,0
187855,5,6,0
214171,5,1,0
88240,1,1,0
88241,1,1,0
88242,2,2,0
172677,1,2,0
88245,4,4,3
251364,4,4,3
118295,4,4,3
316595,4,4,3
293355,4,4,3
88247,1,1,0
88248,3,1,0
90493,3,1,0
254593,3,1,0
88250,2,1,0
88254,1,6,0
399681,1,6,0
88255,1,1,0
88256,1,1,0
88259,1,1,0
88261,2,1,0
88263,1,1,0
88264,2,2,0
323690,2,1,0
88267,1,1,0
88270,1,4,0
88271,1,1,0
88272,1,1,0
88273,1,1,0
88274,2,3,1
209976,2,2,1
322470,3,2,1
88279,1,1,0
88280,1,3,0
316277,2,3,0
328259,1,3,0
88281,1,1,0
88284,2,1,0
88285,3,2,1
337328,3,2,1
88290,3,2,1
388177,3,1,0
88296,2,1,0
88297,2,1,0
306118,2,2,0
290417,1,2,0
88299,2,2,0
88300,1,1,0
88301,3,3,0
88302,1,2,0
88303,1,1,0
88304,1,1,0
88305,1,1,0
88307,4,3,1
295363,4,2,1
88312,1,3,0
179751,1,3,0
88314,1,1,0
88318,1,1,0
88320,1,1,0
88321,1,1,0
88322,2,2,1
386587,2,2,1
401292,2,2,1
88323,2,1,0
88324,2,1,0
318177,2,2,0
386596,1,2,0
88326,2,1,0
88327,1,1,0
88328,1,1,0
88329,1,1,0
88330,1,1,0
88332,1,1,0
88334,1,1,0
88335,1,1,0
88336,1,1,0
88337,1,1,0
88339,1,1,0
88340,3,1,0
88341,1,1,0
88343,1,1,0
88344,1,1,0
88347,1,1,0
88348,2,2,0
318462,1,2,0
368052,2,1,0
88349,1,2,0
88350,1,1,0
88351,1,1,0
316984,3,1,0
88354,1,2,0
326272,1,2,0
88355,1,1,0
88356,1,1,0
88357,4,3,2
335442,4,5,3
325757,4,5,3
343750,3,5,0
88359,1,1,0
88360,1,1,0
88364,1,1,0
88365,4,1,0
88366,1,1,0
88368,1,2,0
345158,1,2,0
88369,1,1,0
88370,2,1,0
298747,2,2,0
88374,1,1,0
88375,2,2,1
275643,2,2,1
372979,2,2,1
88376,1,1,0
88378,1,1,0
88380,1,1,0
122456,3,4,2
88382,1,1,0
88383,1,1,0
88385,1,1,0
88387,1,1,0
88389,1,2,0
88390,4,5,3
149331,4,4,3
182995,4,4,3
394522,5,4,3
88395,1,1,0
88396,1,1,0
88398,2,2,1
270486,2,2,1
261205,2,2,1
88399,1,1,0
88401,2,1,0
328865,2,1,0
88403,1,1,0
88404,1,1,0
88409,1,2,0
251167,1,2,0
88412,2,1,0
88413,1,1,0
88416,1,1,0
88420,2,1,0
88423,2,1,0
88424,1,2,0
88426,2,1,0
88427,1,1,0
88429,1,1,0
88431,1,1,0
88432,1,1,0
88435,2,2,1
169610,4,2,1
88437,2,1,0
88438,1,1,0
88439,6,3,0
342711,2,3,0
88440,1,1,0
88441,1,1,0
88443,1,1,0
88447,1,1,0
88448,1,1,0
88449,1,3,0
108025,1,3,0
88452,1,1,0
88454,1,1,0
130581,9,5,3
137375,3,5,0
316475,9,9,7
243226,9,9,7
88456,2,4,0
193280,1,4,0
398236,1,4,0
88457,1,1,0
88459,1,16,0
105731,2,16,0
131606,3,16,0
169979,2,16,0
220433,1,16,0
221656,1,16,0
359864,2,16,0
392980,1,16,0
244548,3,3,2
131465,2,3,1
88464,1,1,0
88465,1,2,0
88466,1,1,0
88467,1,1,0
88468,2,3,0
237988,2,3,0
88470,1,1,0
88472,2,1,0
88474,2,2,0
94479,2,1,0
88475,1,1,0
88476,1,1,0
88477,2,3,0
202392,1,3,0
380801,1,3,0
88478,2,1,0
236739,2,1,0
88480,1,3,0
172303,1,3,0
88483,1,2,0
396691,1,2,0
88486,3,1,0
133804,3,1,0
88488,1,1,0
88489,2,1,0
88491,1,1,0
88494,1,1,0
88496,2,14,0
110698,1,14,0
200750,4,14,0
278457,1,14,0
308283,1,14,0
88498,1,1,0
88501,1,1,0
88505,1,1,0
88506,1,1,0
88507,1,1,0
88508,1,1,0
88509,1,1,0
88510,1,1,0
88512,10,4,2
254093,10,3,1
218464,4,3,1
88513,11,1,0
109963,11,1,0
195407,11,1,0
208281,11,1,0
236687,11,1,0
238846,11,1,0
250880,11,3,0
252728,11,1,0
316470,11,1,0
363886,11,1,0
388129,11,1,0
88515,2,1,0
88516,1,1,0
88517,1,1,0
88518,2,1,0
88520,1,1,0
88521,1,2,0
88522,1,1,0
88523,1,1,0
88527,2,1,0
88529,1,1,0
88530,1,6,0
108939,1,6,0
204114,3,6,0
219039,1,6,0
352519,1,6,0
88531,1,1,0
88534,1,2,0
88535,1,1,0
88536,2,7,0
88540,1,1,0
88541,1,2,0
88542,1,1,0
88544,1,1,0
88546,1,1,0
127370,2,1,0
88549,1,1,0
88550,1,1,0
88557,1,1,0
88558,1,1,0
88559,3,4,2
93726,1,4,0
88560,1,1,0
88562,2,2,1
192289,2,2,1
88563,1,1,0
88564,1,1,0
88566,4,1,0
103208,4,2,0
88568,3,2,1
215387,3,2,1
88569,3,1,0
402729,3,2,0
217970,1,2,0
88570,1,1,0
88572,1,2,0
232933,1,2,0
88575,1,1,0
88576,1,1,0
105028,2,2,1
88579,3,2,1
88580,1,1,0
240365,3,1,0
88583,2,1,0
177906,2,2,0
355744,1,2,0
88584,2,1,0
305831,2,1,0
88588,1,2,0
88589,1,1,0
88590,1,1,0
88591,5,5,4
98642,5,5,4
120586,4,5,2
218125,4,5,3
287273,5,4,2
88593,1,1,0
88594,1,1,0
88595,1,1,0
88598,2,3,1
163255,1,3,0
205442,2,2,1
88599,1,1,0
88602,3,3,2
154523,3,3,2
383954,3,3,2
88603,1,1,0
88605,2,1,0
300462,2,1,0
88606,3,1,0
167610,3,1,0
168195,3,2,0
170707,2,2,0
88607,2,1,0
267709,2,1,0
88608,1,1,0
88609,1,2,0
88610,1,1,0
88611,4,1,0
121191,4,1,0
254242,4,2,0
391691,4,1,0
88612,1,1,0
88614,1,1,0
88615,1,1,0
88619,1,1,0
88620,2,1,0
88622,5,4,3
296488,5,4,3
255370,4,4,3
209003,3,1,0
88624,2,1,0
400428,2,1,0
88625,1,2,0
333876,1,2,0
88626,1,1,0
88627,1,1,0
88628,1,1,0
88629,1,1,0
88631,2,1,0
88634,2,1,0
169428,2,5,0
88636,1,1,0
88637,5,5,4
334531,3,5,2
279372,3,5,2
196670,5,2,1
88638,1,1,0
88639,2,2,0
205445,2,2,0
88641,1,1,0
88642,1,1,0
291742,54,7,4
88644,2,2,0
109287,2,1,0
88648,2,3,0
182894,1,3,0
88651,1,1,0
88653,1,1,0
88655,10,2,0
88656,4,2,0
284558,1,2,0
343716,4,4,0
200977,1,4,0
88657,1,1,0
88658,2,2,0
88659,1,1,0
88660,4,2,0
136562,4,2,1
402483,2,2,1
223688,4,2,1
251760,6,6,5
350647,6,6,5
88663,1,1,0
88664,1,1,0
88666,1,1,0
88667,1,1,0
88668,2,1,0
88670,1,1,0
88672,2,2,1
306268,2,2,1
123204,2,2,1
88673,2,3,1
311026,2,3,1
166901,2,2,1
88674,6,1,0
285366,6,1,0
88675,1,1,0
88677,2,2,1
402467,13,1,0
88679,3,2,1
88680,2,1,0
88681,2,1,0
88683,4,1,0
290270,4,2,1
88687,1,1,0
88688,1,2,0
356637,1,2,0
88693,1,1,0
88694,1,1,0
88695,2,1,0
400453,2,1,0
88699,1,1,0
88700,1,2,0
88701,1,2,0
88703,1,3,0
222499,2,3,0
309475,1,3,0
146651,2,3,1
88705,2,1,0
88706,1,2,0
88707,1,1,0
88708,3,2,1
222227,4,2,1
88709,1,1,0
88710,3,3,2
394704,3,3,2
88711,3,1,0
93401,3,1,0
155687,3,1,0
88712,2,7,1
88714,1,1,0
88715,5,1,0
142846,5,1,0
211648,5,1,0
88716,1,1,0
88717,1,1,0
88718,1,1,0
88720,1,1,0
88721,1,1,0
88722,1,1,0
88723,2,1,0
130139,2,1,0
88725,3,2,1
153471,3,2,1
198488,3,3,2
88726,6,2,0
275126,1,2,0
303154,6,2,1
88727,1,1,0
88729,1,1,0
88733,2,2,0
89926,2,3,0
88736,1,1,0
88739,1,2,0
88740,1,1,0
88743,1,1,0
88744,1,1,0
88745,1,1,0
88746,2,2,1
172657,3,2,1
88747,1,1,0
88750,1,1,0
88751,1,1,0
88752,3,2,0
199524,3,1,0
88753,1,1,0
88754,6,6,3
183053,4,6,3
387821,3,6,1
166204,6,5,3
224282,6,5,4
184848,6,6,3
146268,6,6,5
206421,6,6,4
314298,3,6,1
211624,6,6,4
106515,6,6,4
154077,5,6,4
214675,4,6,3
197248,2,6,1
403155,6,2,0
276497,3,2,0
88756,1,1,0
88758,1,1,0
88759,1,3,0
88760,1,2,0
156775,2,2,0
88763,1,1,0
88765,1,2,0
88766,1,1,0
88767,2,3,0
245247,2,1,0
88768,1,1,0
123966,4,1,0
259614,4,1,0
396076,4,1,0
88770,1,2,0
88771,1,1,0
88772,2,2,0
351674,1,2,0
101515,2,1,0
212068,4,4,3
226664,5,4,3
308440,4,4,3
88777,1,3,0
109243,2,3,1
358920,3,3,1
88779,3,1,0
254314,3,1,0
88780,1,1,0
88781,1,1,0
88782,1,1,0
88783,1,1,0
88784,5,1,0
117501,5,4,0
193494,1,4,0
88785,2,1,0
88789,1,2,0
343301,2,2,0
88790,2,1,0
88791,1,1,0
88792,1,1,0
88794,1,1,0
88798,1,1,0
88799,5,4,2
338333,3,4,2
316287,3,4,2
88800,1,1,0
88803,1,1,0
88804,1,1,0
88806,1,5,0
95689,1,5,0
152136,2,5,0
325201,2,5,0
397623,1,5,0
88808,1,1,0
88809,3,1,0
291265,3,1,0
88811,1,1,0
88813,1,1,0
88814,1,1,0
176175,4,3,0
88821,1,1,0
88822,2,2,1
259837,2,2,1
88824,1,1,0
88825,1,1,0
88826,1,2,0
244018,2,2,0
88827,1,1,0
88830,1,2,0
88836,2,1,0
88837,2,1,0
88842,1,1,0
88846,1,1,0
88847,2,1,0
88851,2,1,0
88854,1,1,0
88856,5,2,1
252038,5,4,3
94278,8,4,3
153563,4,4,3
355714,5,4,3
88860,4,3,2
258981,2,3,1
88862,1,1,0
88864,1,11,0
88866,1,1,0
88867,1,1,0
88869,1,1,0
88870,3,3,0
199850,1,3,0
240103,3,3,0
309332,3,1,0
392371,3,1,0
88873,1,3,0
88874,1,1,0
88876,1,1,0
88877,2,2,0
225806,2,1,0
88878,1,1,0
88879,1,2,0
195853,1,2,0
88880,1,1,0
88881,3,3,1
377384,2,3,1
200076,3,1,0
349340,3,2,1
88882,1,1,0
88887,1,1,0
88888,3,16,0
88889,1,1,0
88892,1,1,0
88894,1,4,0
88896,1,1,0
88897,1,1,0
88898,2,3,0
88900,1,1,0
88901,1,1,0
88902,1,1,0
88907,1,1,0
88908,1,1,0
88910,1,1,0
305375,2,1,0
88913,2,1,0
88914,1,3,0
162705,1,3,0
193682,1,3,0
88915,2,1,0
302462,2,1,0
88917,1,5,0
248423,1,5,0
88918,1,1,0
88920,2,1,0
88922,3,1,0
228134,3,1,0
88924,1,1,0
88926,4,1,0
402569,4,1,0
88927,2,1,0
294090,2,1,0
88928,1,2,0
88929,1,2,0
88930,1,1,0
88931,1,1,0
88932,1,1,0
88933,4,1,0
163379,4,2,0
183775,4,1,0
88934,1,1,0
88935,1,1,0
88936,1,1,0
88937,1,1,0
88939,1,1,0
88941,1,1,0
88942,1,1,0
88943,2,2,1
88950,3,1,0
296712,3,1,0
88951,1,1,0
88952,1,1,0
285322,4,4,1
118849,3,4,0
280477,1,4,0
88955,1,2,0
125672,2,2,0
376943,3,1,0
88957,1,1,0
88958,2,2,1
160384,2,2,1
88960,2,1,0
289814,2,1,0
88965,1,2,0
88967,2,1,0
88968,1,1,0
88969,1,2,0
118922,2,1,0
88973,1,1,0
88974,1,2,0
88975,1,1,0
88976,7,4,3
111324,5,4,3
270362,6,4,3
88979,1,1,0
88980,1,1,0
88981,1,2,0
88983,1,1,0
88984,1,1,0
88985,2,1,0
88988,5,5,4
88989,4,3,1
208444,4,1,0
88990,1,1,0
260534,14,5,4
383929,14,8,7
318187,9,8,5
88992,1,1,0
88994,2,1,0
88995,3,1,0
112642,3,1,0
88997,1,2,0
241960,1,2,0
88998,1,1,0
89000,2,1,0
89001,1,1,0
89002,2,2,0
320245,2,1,0
89003,2,2,1
379998,2,2,1
89004,1,2,0
89005,1,1,0
89007,1,3,0
127749,2,3,1
89008,1,1,0
89010,1,1,0
89014,2,1,0
117014,2,1,0
89015,3,1,0
89016,1,1,0
89018,1,1,0
89019,1,1,0
89020,2,1,0
198033,2,2,0
89021,1,2,0
321296,1,2,0
89024,1,1,0
89025,1,4,0
150212,1,4,0
324033,2,4,0
340048,1,4,0
89026,1,1,0
89027,1,1,0
89029,2,1,0
89031,2,2,1
275520,2,2,1
258046,2,2,1
89032,1,2,0
89034,1,1,0
89035,1,1,0
89036,1,1,0
89037,1,1,0
89040,1,1,0
89042,3,1,0
192707,3,2,0
348790,3,2,0
89043,1,1,0
168239,4,4,3
289319,4,4,3
361557,4,4,3
89046,1,1,0
89047,3,3,2
114651,4,3,2
96200,3,5,2
307379,4,5,3
199699,2,5,1
89048,1,1,0
89049,3,4,2
228246,3,4,2
304139,5,4,3
328990,4,4,3
368971,3,5,2
126743,2,5,0
170449,2,2,1
89051,2,1,0
89052,1,1,0
89054,3,1,0
89055,1,1,0
89057,2,2,1
190479,2,2,1
362995,2,2,1
89060,1,1,0
89064,4,3,0
89066,1,1,0
89067,2,3,1
89068,2,1,0
89071,2,1,0
122620,2,2,0
89072,5,1,0
165475,5,1,0
211757,5,1,0
236134,5,1,0
253613,5,1,0
89073,1,2,0
89075,1,1,0
102862,6,7,5
322769,7,7,6
89077,1,1,0
89078,1,3,0
89079,1,1,0
89080,1,2,0
89081,1,1,0
89084,1,1,0
89088,1,1,0
89092,2,1,0
89093,1,1,0
89094,2,1,0
371833,2,1,0
89096,2,2,0
257522,2,2,0
89097,1,1,0
89100,1,1,0
89102,1,1,0
89107,1,1,0
89109,2,2,0
135697,2,1,0
89111,3,1,0
89113,2,1,0
89114,2,1,0
89115,1,1,0
89116,2,1,0
135878,2,1,0
89117,1,2,0
89118,4,1,0
89121,1,1,0
89122,3,2,0
89123,1,1,0
89124,1,1,0
89127,4,1,0
247130,4,1,0
89128,1,1,0
89129,1,1,0
89130,1,1,0
104918,6,2,1
211606,6,4,1
253745,6,1,0
384575,6,1,0
89133,1,1,0
89136,1,2,0
89137,1,1,0
89139,1,1,0
89140,1,1,0
89141,2,1,0
354854,2,1,0
89142,1,1,0
192377,2,2,1
89145,1,1,0
89146,2,2,0
89149,2,1,0
89150,1,1,0
89151,1,1,0
89154,1,1,0
89155,1,1,0
89156,2,1,0
256900,2,1,0
89158,1,1,0
89162,1,1,0
89163,2,1,0
168333,2,2,0
89164,4,6,0
381480,2,6,0
288720,1,6,0
383729,4,6,1
89165,1,1,0
89174,1,1,0
89175,2,3,1
293573,2,2,1
89177,2,1,0
148904,2,1,0
89178,2,1,0
151918,2,1,0
89181,2,1,0
162258,2,1,0
89182,1,1,0
89183,1,1,0
89185,1,1,0
89186,2,3,1
220984,2,3,1
194951,2,2,1
89188,1,1,0
89191,2,4,0
185814,1,4,0
89192,1,2,0
285844,2,2,0
309724,3,1,0
89195,1,1,0
89197,1,1,0
89198,1,1,0
89201,3,2,1
140240,3,1,0
89203,2,1,0
89204,1,1,0
89205,1,1,0
89207,1,1,0
89208,1,1,0
89210,4,2,1
209213,4,3,2
260831,3,3,2
89213,1,2,0
89214,1,1,0
89215,1,2,0
89218,1,1,0
89219,1,3,0
89221,2,1,0
89222,1,1,0
89223,2,3,0
286524,2,3,0
112899,2,4,0
173512,1,4,0
278718,2,4,0
89225,1,2,0
146961,1,2,0
89226,1,3,0
89229,1,1,0
89230,2,1,0
337870,2,1,0
89231,2,1,0
89234,1,1,0
89235,2,1,0
194224,2,1,0
89237,5,3,0
330835,1,3,0
89238,6,5,3
206113,2,5,0
141591,6,1,0
369029,6,3,0
256979,2,3,0
389781,6,4,3
119379,5,4,3
307579,4,4,3
89239,1,1,0
89242,1,1,0
89243,1,1,0
89244,1,1,0
89245,1,1,0
89246,2,2,0
232164,3,2,0
89247,1,1,0
89248,1,1,0
89249,1,2,0
89251,1,1,0
89252,3,1,0
89254,1,1,0
89255,1,1,0
89257,2,1,0
380749,2,1,0
89258,1,1,0
89264,1,1,0
89267,2,1,0
196230,2,4,0
90961,1,4,0
238233,2,4,0
89270,3,3,2
148193,3,4,2
340765,3,4,2
89272,2,1,0
397036,2,2,0
89273,2,1,0
99193,2,1,0
89275,1,1,0
89278,1,1,0
142271,3,2,1
89282,1,1,0
89283,1,1,0
89284,1,1,0
89285,1,1,0
89286,4,1,0
185123,4,1,0
211108,4,1,0
89288,1,1,0
89289,2,1,0
224913,2,1,0
176349,2,1,0
89294,1,2,0
89296,1,1,0
89299,3,2,0
135746,3,3,0
168249,3,2,0
89300,1,1,0
89303,1,1,0
89305,1,1,0
124496,3,1,0
89308,3,2,1
89309,1,1,0
89311,1,1,0
89312,4,8,0
155954,6,8,1
157088,2,8,0
89313,1,1,0
89315,1,3,0
89316,2,1,0
89319,1,1,0
89320,3,2,0
186763,3,1,0
316511,3,1,0
89321,1,2,0
163114,1,2,0
89324,2,1,0
89326,2,1,0
89327,2,2,1
280540,2,2,1
211630,2,2,1
89329,1,1,0
89330,1,5,0
206008,2,5,0
370958,3,5,0
89331,2,1,0
259115,2,3,0
287638,2,3,0
89334,1,2,0
89335,2,3,0
356266,2,5,0
120096,1,5,0
129514,2,5,1
324057,1,5,0
89337,1,2,0
89338,2,1,0
89340,1,1,0
89341,1,1,0
89345,1,1,0
89346,3,1,0
181944,3,7,0
289038,1,7,0
89347,4,1,0
131481,4,4,0
313657,4,2,0
344179,4,1,0
170332,6,7,5
387169,6,7,5
154284,6,7,5
218345,6,6,5
385124,6,6,5
89353,1,2,0
317152,2,2,0
89354,1,1,0
89356,1,1,0
89359,1,1,0
89360,2,1,0
89363,3,1,0
118014,3,1,0
162327,3,3,0
89365,1,3,0
89366,2,1,0
383895,2,2,0
89367,2,1,0
89368,2,1,0
89370,1,1,0
89371,1,1,0
89373,1,5,0
287008,2,5,0
349460,2,5,0
89374,2,1,0
131365,2,1,0
89376,2,3,0
325854,1,3,0
89378,1,1,0
89382,1,1,0
89384,2,2,0
335309,2,2,0
89387,1,1,0
89388,3,1,0
228527,3,1,0
89389,2,2,1
175097,5,2,1
89392,4,1,0
394875,4,2,0
256533,3,2,0
89393,1,1,0
89395,5,6,3
257259,5,6,4
305407,5,3,1
89398,1,1,0
89400,7,1,0
137412,7,2,0
234582,7,1,0
89402,1,1,0
89403,1,1,0
89406,1,1,0
89410,1,1,0
89411,1,1,0
89412,1,1,0
89415,4,1,0
99978,4,2,1
292940,4,1,0
298482,4,2,1
252450,2,2,1
89416,1,1,0
89417,1,1,0
89418,2,3,1
196138,5,3,2
236334,2,3,1
89424,1,3,0
216903,6,3,1
198741,5,3,1
89425,1,2,0
184007,2,2,0
89426,2,2,1
139273,2,2,1
101372,2,2,1
89428,2,2,0
401608,1,2,0
328888,2,2,0
107550,11,6,3
128595,3,6,1
270909,11,6,2
89432,1,1,0
89436,1,1,0
89437,1,1,0
89440,1,1,0
89441,2,1,0
89444,1,2,0
89445,1,2,0
89446,1,1,0
89447,1,2,0
89448,2,4,1
122991,2,4,0
89450,2,4,0
89451,1,1,0
89452,1,1,0
89454,1,2,0
89455,5,1,0
89458,2,3,1
89460,1,1,0
89461,1,1,0
89463,1,1,0
89464,1,5,0
341756,3,5,1
89465,3,1,0
275534,3,1,0
89468,2,1,0
89471,1,1,0
89472,2,2,1
304730,2,2,1
359010,2,2,1
89473,1,1,0
89474,1,1,0
89476,3,1,0
89479,1,1,0
89480,1,1,0
168320,2,1,0
89483,1,5,0
240997,1,5,0
338672,4,5,0
89484,1,1,0
89487,1,2,0
89492,1,1,0
89494,1,1,0
89495,1,1,0
89496,1,1,0
192884,3,1,0
89501,1,1,0
89507,1,2,0
89510,1,2,0
89511,1,1,0
89512,1,1,0
89513,1,4,0
150888,1,4,0
182703,1,4,0
89514,1,1,0
89515,1,1,0
89517,2,1,0
89519,1,1,0
89521,1,1,0
89524,1,1,0
89526,1,1,0
89528,1,1,0
108512,15,5,3
202824,15,5,3
89533,1,1,0
89535,1,1,0
89536,1,1,0
89537,1,1,0
89538,1,2,0
315989,3,2,0
355279,8,1,0
89541,2,1,0
89543,1,1,0
89544,1,2,0
89546,1,1,0
89547,1,1,0
89548,1,2,0
257433,1,2,0
89549,1,1,0
89550,1,1,0
89551,1,1,0
89552,1,1,0
89553,1,1,0
89554,2,1,0
89557,1,8,0
98439,6,8,3
311995,6,8,3
270649,1,8,0
322515,1,8,0
89558,1,1,0
89559,1,1,0
89560,1,1,0
89562,1,1,0
89563,1,1,0
89566,2,1,0
89567,1,1,0
89569,2,2,1
323303,2,2,1
89571,3,4,2
249621,1,4,0
273599,3,3,2
307925,3,3,2
193143,3,3,2
89574,1,1,0
89575,1,1,0
89576,1,1,0
89578,1,1,0
89579,1,1,0
89580,1,1,0
89581,1,1,0
89582,2,4,1
89583,1,1,0
89584,1,1,0
89585,1,1,0
89590,2,1,0
89591,2,1,0
100227,2,1,0
89593,1,2,0
95349,1,2,0
89594,1,1,0
89595,2,2,0
89597,1,1,0
89599,1,1,0
89600,1,1,0
89601,1,1,0
89605,4,1,0
89610,1,1,0
89611,3,1,0
158418,3,2,0
178674,3,1,0
89613,1,1,0
89615,3,2,0
173711,2,2,0
234176,3,1,0
330239,3,4,0
370299,7,8,6
253910,2,2,1
89620,3,4,2
274862,4,4,3
197932,3,4,2
102543,4,4,3
192274,3,4,2
89621,2,2,1
152255,2,2,1
234780,2,2,1
174724,2,1,0
89626,5,1,0
127366,5,3,2
305341,3,3,2
89627,1,1,0
89631,1,2,0
89634,1,1,0
89635,1,1,0
89636,1,1,0
89637,1,1,0
89639,4,2,0
89641,1,1,0
89644,2,1,0
235427,2,1,0
89645,1,1,0
89656,1,1,0
89657,1,3,0
89658,1,1,0
89659,1,1,0
89660,1,1,0
89661,4,1,0
226532,4,2,0
381197,4,2,0
386504,4,2,0
89662,2,1,0
89663,1,1,0
89665,2,1,0
89666,1,2,0
89667,1,1,0
89668,1,1,0
89669,1,1,0
89670,10,3,2
174398,10,12,8
89671,3,1,0
100237,3,2,0
297509,3,2,0
277810,1,2,0
89673,1,3,0
188468,1,3,0
358938,1,3,0
89674,1,1,0
89676,1,1,0
89678,3,4,1
381832,2,4,1
294825,2,4,1
363225,2,4,1
142721,3,2,1
233891,3,1,0
89681,1,1,0
89685,3,1,0
96333,4,1,0
142338,4,1,0
89687,2,3,1
177715,2,2,1
89688,1,1,0
89690,1,1,0
89691,1,1,0
89692,3,1,0
97408,3,1,0
89694,3,1,0
189626,3,1,0
204094,3,1,0
89695,1,1,0
89697,1,2,0
89698,1,1,0
89701,1,1,0
89705,1,3,0
89706,1,1,0
89708,1,1,0
89710,1,2,0
396555,3,2,0
89711,1,1,0
89713,1,1,0
89714,1,1,0
89715,4,1,0
97860,4,1,0
284859,4,1,0
89716,2,2,1
186627,2,2,1
379590,2,2,1
89717,1,1,0
89719,1,1,0
89721,1,1,0
270788,2,3,0
189367,1,3,0
89725,3,3,2
396802,3,3,2
222190,3,3,2
89728,1,1,0
89729,1,1,0
89730,1,1,0
89732,1,1,0
89735,1,1,0
89737,1,1,0
89740,1,1,0
89741,1,1,0
89744,1,1,0
89745,1,1,0
89751,1,1,0
89752,1,2,0
89753,1,4,0
89754,1,1,0
89755,1,1,0
89756,2,1,0
104674,2,1,0
89758,3,1,0
226997,3,1,0
328365,3,1,0
89760,1,2,0
89761,1,1,0
89762,1,1,0
89763,1,1,0
89764,1,1,0
89766,1,1,0
89767,3,2,1
213322,3,1,0
226563,3,2,1
89768,1,1,0
89769,1,2,0
89770,3,1,0
308981,3,1,0
89774,1,1,0
89777,2,1,0
396725,2,1,0
89778,1,1,0
89779,1,1,0
89781,2,1,0
367502,2,3,0
279391,1,3,0
89785,1,2,0
96958,1,2,0
89786,1,1,0
89789,1,2,0
320185,1,2,0
89790,1,1,0
89791,1,1,0
89793,1,3,0
347224,3,3,1
89794,2,1,0
89795,2,2,1
144128,2,2,1
225602,2,2,1
89797,1,1,0
89799,2,1,0
89800,1,1,0
89802,1,1,0
89803,1,1,0
89809,1,1,0
89811,1,4,0
89813,1,1,0
89815,1,1,0
89817,1,1,0
89818,1,1,0
89819,3,3,2
174961,3,3,2
253802,3,3,2
89820,3,1,0
104748,3,1,0
89822,1,1,0
89823,1,1,0
89824,1,1,0
89826,1,1,0
89827,1,1,0
89828,1,1,0
89829,1,1,0
89830,1,4,0
174443,1,4,0
346446,1,4,0
89831,1,1,0
89832,1,1,0
89833,1,1,0
89834,2,1,0
378783,2,1,0
89838,1,1,0
89839,1,3,0
89840,1,1,0
89841,2,2,0
89844,2,2,0
89845,9,1,0
344989,9,4,2
229101,4,4,2
89846,1,1,0
89847,4,1,0
89848,1,1,0
89849,2,6,0
324767,2,6,0
401574,2,6,0
89850,1,1,0
89852,1,2,0
89854,1,1,0
89855,1,1,0
89857,1,2,0
89858,2,1,0
200991,2,1,0
89860,2,1,0
350102,2,1,0
89861,1,1,0
89863,2,1,0
92174,2,1,0
