id,q1_degree,q2_degree,intersection_count
60848,1,1,0
60851,2,2,0
366018,2,2,0
60852,1,1,0
60853,3,4,2
60854,1,1,0
60855,2,3,0
96624,1,3,0
301744,1,3,0
67749,2,1,0
142500,3,1,0
330523,3,1,0
60859,1,2,0
77187,1,2,0
60860,1,1,0
60862,4,2,0
295457,4,5,0
379943,6,5,0
60864,2,1,0
60865,1,2,0
283438,3,2,0
60866,3,4,2
60868,2,1,0
359829,2,1,0
60869,1,1,0
60870,1,1,0
60871,1,1,0
60872,1,1,0
60873,1,1,0
60876,5,5,2
74332,5,5,2
141612,1,5,0
301979,2,5,0
300979,5,3,2
303677,5,3,2
74487,4,3,2
60877,3,1,0
60879,2,2,0
60882,1,1,0
60884,2,1,0
60886,2,1,0
60887,1,1,0
60888,1,1,0
60889,1,1,0
60892,1,3,0
228546,1,3,0
60894,1,1,0
60895,1,1,0
60897,1,1,0
60898,1,7,0
337449,3,7,0
276884,3,7,1
60899,1,1,0
60902,1,1,0
60903,1,1,0
60904,1,1,0
60912,2,1,0
321497,2,1,0
60917,1,1,0
60918,2,1,0
60920,1,2,0
366422,1,2,0
60923,1,1,0
60924,2,1,0
60925,1,1,0
60926,2,1,0
402292,2,2,0
60927,1,1,0
60930,2,2,0
170085,2,1,0
60931,1,2,0
112900,1,2,0
60932,1,1,0
60934,1,1,0
60935,3,3,0
60939,1,2,0
123880,1,2,0
60940,1,2,0
60941,4,1,0
60942,1,1,0
60943,1,2,0
60945,1,1,0
60947,2,1,0
389265,2,1,0
60948,2,2,0
186345,1,2,0
60949,1,1,0
60950,2,4,0
147470,3,4,1
278219,6,4,1
195326,2,4,0
60951,1,1,0
60952,1,1,0
60953,1,3,0
238212,1,3,0
291847,1,3,0
60954,2,2,1
96735,2,2,1
182718,2,2,1
60956,4,1,0
281110,4,2,1
302084,2,2,1
332861,4,2,1
60957,1,1,0
60959,1,2,0
60960,1,2,0
279020,1,2,0
60961,1,3,0
172542,1,3,0
289418,1,3,0
60963,1,3,0
147716,3,1,0
60965,1,2,0
103206,4,2,0
60967,1,3,0
60968,4,1,0
74827,4,1,0
195681,4,1,0
283849,4,1,0
60969,2,2,0
252578,2,1,0
60973,1,1,0
60974,2,2,1
197615,2,2,1
60975,1,1,0
60976,1,1,0
291903,7,3,2
204150,6,3,2
380855,7,4,3
359242,6,4,2
174792,3,4,2
326095,5,4,1
60978,3,6,2
85660,5,6,3
139698,7,6,5
126558,3,7,2
82146,6,7,4
183943,5,7,3
389618,7,7,5
288295,3,7,1
362427,4,7,3
301528,3,7,2
201349,5,7,4
60980,1,1,0
60981,1,1,0
60982,1,1,0
60986,1,1,0
60988,1,3,0
60989,1,1,0
60992,1,1,0
60993,3,3,0
115849,1,3,0
142876,3,2,0
351470,3,1,0
60995,1,2,0
206441,1,2,0
243786,10,3,0
187384,1,3,0
347334,2,3,0
61002,1,5,0
72272,2,5,1
116469,1,5,0
61003,1,1,0
61004,1,1,0
61008,2,1,0
61009,1,1,0
61010,3,2,1
229963,2,2,1
348952,3,1,0
61011,1,1,0
61013,1,1,0
61014,1,1,0
173581,5,3,2
61018,4,4,0
353483,4,4,0
61019,1,1,0
61020,1,1,0
61023,2,3,1
145284,2,3,0
311985,2,3,1
61024,2,1,0
142251,2,1,0
61026,1,1,0
61027,2,2,1
101906,2,2,1
211487,2,2,1
61028,1,3,0
263959,4,3,0
369418,3,3,0
61029,1,1,0
61030,1,1,0
390064,4,1,0
61032,3,1,0
61033,3,2,0
61034,1,1,0
61035,1,4,0
61036,2,1,0
221293,2,2,0
61038,1,1,0
61039,3,3,1
61041,2,1,0
106927,2,1,0
61042,1,1,0
61045,1,2,0
61049,4,2,0
89506,4,2,0
213428,1,2,0
61051,1,3,0
61055,1,1,0
189040,6,6,3
295137,5,6,4
116521,6,6,4
279122,12,6,0
334471,5,6,3
301894,6,5,3
133532,6,5,4
293164,5,5,3
61057,1,1,0
61059,1,1,0
61060,2,1,0
61061,3,3,0
334000,2,3,0
102494,3,1,0
61062,1,1,0
61063,1,2,0
61065,1,1,0
61066,1,1,0
294790,2,2,1
61072,1,1,0
61074,2,2,0
105630,2,1,0
61078,2,2,1
170588,2,2,1
61079,1,1,0
61080,1,1,0
61081,2,1,0
258576,2,1,0
61083,1,1,0
61084,1,1,0
61085,2,1,0
394255,2,1,0
61087,1,3,0
163428,2,3,0
168221,1,3,0
61089,1,1,0
86046,2,2,1
249622,3,2,1
61093,1,1,0
61097,1,1,0
61101,2,1,0
64007,2,1,0
61102,1,1,0
61103,6,1,0
76734,6,2,0
198405,1,2,0
171950,6,4,1
331305,6,4,1
61105,11,1,0
72693,11,1,0
103392,11,1,0
329656,11,3,0
96988,1,3,0
401629,1,3,0
394948,11,1,0
61106,1,3,0
61108,1,1,0
61110,1,2,0
61112,2,6,0
361530,2,1,0
61113,1,1,0
87981,3,2,0
83381,1,2,0
61115,3,1,0
220094,3,1,0
61119,2,3,1
61121,1,1,0
61122,2,2,1
61124,1,1,0
61125,1,1,0
61126,1,2,0
106618,1,2,0
61127,1,1,0
61128,1,2,0
61129,1,1,0
179816,2,1,0
61134,1,1,0
223802,2,1,0
61136,1,1,0
61138,1,1,0
61139,1,8,0
92243,2,8,0
120238,1,8,0
321716,6,8,0
203964,4,8,0
263597,2,8,0
61143,1,1,0
61144,1,1,0
61145,1,1,0
61146,2,1,0
61147,2,1,0
307852,2,1,0
61148,2,2,1
400321,2,2,1
333367,2,2,1
61149,1,1,0
61151,1,1,0
61153,1,1,0
61154,2,1,0
61155,1,1,0
61157,2,2,0
349080,1,2,0
61158,1,1,0
61159,1,1,0
61160,1,3,0
390621,2,3,1
398203,3,3,1
61161,1,1,0
61162,1,1,0
61164,3,1,0
340064,3,3,0
388178,3,1,0
61165,1,1,0
61167,1,1,0
61168,1,1,0
61172,1,1,0
61174,1,1,0
61175,1,1,0
61176,1,1,0
61177,1,1,0
61178,3,3,1
276668,3,3,1
312828,3,3,2
393478,6,3,1
61179,1,2,0
61181,1,1,0
61182,1,2,0
61184,1,2,0
61186,1,1,0
61187,1,1,0
61188,1,1,0
61189,5,3,2
113705,5,2,1
91071,3,2,1
108968,14,4,2
336896,5,4,1
289259,14,5,1
303419,4,5,1
61199,1,1,0
61205,1,1,0
61207,2,1,0
289262,2,6,0
123854,1,6,0
152358,2,6,0
219456,1,6,0
379571,1,6,0
61208,1,1,0
61210,2,1,0
146641,2,1,0
61211,1,1,0
61212,2,1,0
106188,2,2,0
61213,2,1,0
320625,2,1,0
61214,2,1,0
381723,2,1,0
61216,1,1,0
61218,1,1,0
61219,1,1,0
139893,3,2,0
202141,3,2,0
61222,1,1,0
61224,1,1,0
61225,1,1,0
61226,2,3,1
124239,3,3,2
61227,2,2,1
288953,2,2,1
61228,1,1,0
61231,2,1,0
236300,2,1,0
61232,1,1,0
61233,1,1,0
61234,1,1,0
61236,1,5,0
208242,1,5,0
317423,1,5,0
61237,1,1,0
61238,1,1,0
156625,2,5,0
61241,1,1,0
61242,1,4,0
337276,2,4,0
61243,1,1,0
61244,1,1,0
61245,1,1,0
61246,1,1,0
61247,1,1,0
61249,2,2,0
360212,2,2,0
61251,1,1,0
61252,1,1,0
233578,71,1,0
61255,1,2,0
67344,1,2,0
61256,1,1,0
61259,1,1,0
61260,1,1,0
61261,1,4,0
61262,5,2,0
119612,4,2,0
268722,5,1,0
316197,5,1,0
61264,1,1,0
61265,3,1,0
109859,3,2,0
238347,3,1,0
61268,1,1,0
61269,1,5,0
61272,2,6,0
61273,1,1,0
61274,1,1,0
61276,1,1,0
61277,1,1,0
61279,4,1,0
175085,4,3,0
294044,4,1,0
242955,3,4,2
61281,1,1,0
61282,1,1,0
61283,1,1,0
61285,2,1,0
61287,1,1,0
61291,2,2,0
122315,1,2,0
188394,2,1,0
61293,2,1,0
202724,2,1,0
61294,1,1,0
61295,1,1,0
61297,1,2,0
160872,1,2,0
61299,1,1,0
61301,1,1,0
61302,1,1,0
61303,1,1,0
61304,1,1,0
61305,1,1,0
61306,2,1,0
91122,2,1,0
61307,1,1,0
61310,1,1,0
61312,1,2,0
318853,1,2,0
61314,2,1,0
229350,3,5,0
142224,4,5,1
61318,1,1,0
61320,1,1,0
61321,1,1,0
61322,1,1,0
61323,2,3,0
61324,2,1,0
61326,2,2,1
61328,1,1,0
61330,1,1,0
61333,1,1,0
61334,1,1,0
61336,1,3,0
61337,3,1,0
398539,3,1,0
61338,1,1,0
61340,1,6,0
256892,3,6,0
61341,1,1,0
61342,4,1,0
313601,4,2,0
284910,1,2,0
61343,1,1,0
61344,1,1,0
61347,4,1,0
168942,4,1,0
365747,4,1,0
61348,1,1,0
61351,1,1,0
61353,1,1,0
61357,2,5,1
77755,2,5,1
293068,2,5,1
106381,1,5,0
61359,1,1,0
61361,1,1,0
61362,2,1,0
61364,5,16,0
353889,1,16,0
384293,5,1,0
61365,1,1,0
61368,2,2,1
154493,2,2,1
142948,3,3,2
116987,2,3,1
257100,3,2,1
61370,1,2,0
184045,1,2,0
61375,1,1,0
61377,1,1,0
61379,1,1,0
61380,1,1,0
186168,6,3,2
214610,6,6,4
247308,6,6,4
277969,6,6,4
61382,1,1,0
61383,1,1,0
61384,1,2,0
61387,3,3,2
117144,3,2,1
367321,3,2,1
211308,3,2,1
394644,3,2,1
61388,1,1,0
158281,9,9,0
161981,5,9,2
199728,2,9,0
258439,2,9,0
187196,2,9,0
390516,3,9,0
61390,1,1,0
61391,1,3,0
156428,1,3,0
61393,3,1,0
61394,2,2,1
284402,3,2,1
61395,2,3,0
354152,2,3,0
61396,3,1,0
71251,3,2,1
93511,2,2,1
264360,3,2,1
61398,2,1,0
61399,1,1,0
61401,4,1,0
61403,2,1,0
270376,2,1,0
61404,1,1,0
61407,2,2,1
61408,1,1,0
71879,23,2,0
61411,1,3,0
359148,2,3,0
222250,1,3,0
294636,4,5,2
341613,1,5,0
387252,3,5,1
61416,1,1,0
61419,1,1,0
61422,2,1,0
305915,2,2,0
311169,1,2,0
61423,1,1,0
61425,1,1,0
61426,2,4,0
152589,1,4,0
61427,2,2,1
64596,2,2,1
66742,2,2,1
61429,1,1,0
61430,1,1,0
61432,3,1,0
176821,3,1,0
61433,2,1,0
61434,1,1,0
61435,9,1,0
61438,1,1,0
61439,1,1,0
61444,1,2,0
192752,1,2,0
61446,1,1,0
61447,1,1,0
61448,1,1,0
61449,1,1,0
61450,1,1,0
61452,2,1,0
61453,1,3,0
294649,2,3,0
61455,1,1,0
61456,1,1,0
61457,3,2,1
209641,3,1,0
61458,1,1,0
61460,1,1,0
61462,1,1,0
61463,1,1,0
61464,2,1,0
61465,2,1,0
236096,2,3,0
67634,4,3,0
221893,1,3,0
61468,1,1,0
61469,1,1,0
61470,1,1,0
61471,1,1,0
61472,5,1,0
148154,5,1,0
157132,5,1,0
244498,5,1,0
288677,5,1,0
61474,2,2,0
352675,2,1,0
61475,2,1,0
61477,1,1,0
61478,1,1,0
61479,1,1,0
61480,3,2,0
278173,3,4,0
61834,3,4,0
144864,1,4,0
294461,1,4,0
61481,1,1,0
61482,1,1,0
147954,5,2,1
61485,1,1,0
61486,6,1,0
70163,6,4,0
69311,2,4,0
366757,4,4,0
396338,1,4,0
91113,6,1,0
328614,6,1,0
333124,6,1,0
61488,1,1,0
61489,1,1,0
61491,1,1,0
61492,1,7,0
100907,2,7,1
61493,2,2,1
365446,2,2,1
190387,2,2,1
61494,1,1,0
61496,1,3,0
84995,2,3,0
274566,1,3,0
61497,2,2,1
69145,4,2,1
385298,2,4,1
61498,1,1,0
61499,2,1,0
244851,7,2,1
172592,5,2,0
327092,3,2,0
61506,1,1,0
61507,2,2,1
280171,2,3,1
147737,2,3,0
215026,2,3,1
61508,1,3,0
205779,1,3,0
224343,1,3,0
119599,14,14,10
283008,9,14,6
127354,14,9,7
319028,5,9,0
61510,1,1,0
61512,1,1,0
61513,2,8,1
90321,2,8,1
138119,1,8,0
291445,3,8,0
238503,1,8,0
392343,2,2,1
61514,6,2,0
314679,1,2,0
174584,6,8,1
74044,5,8,2
92551,2,8,0
139736,4,8,0
293552,6,8,1
221623,6,3,0
308706,3,3,0
391627,6,3,0
61518,1,6,0
276824,6,6,3
295355,5,6,3
61519,1,1,0
61521,1,1,0
61522,3,2,1
146974,3,2,1
61523,1,3,0
237520,2,3,1
61524,1,1,0
61526,1,1,0
61527,2,1,0
61528,3,1,0
223418,3,1,0
61529,2,1,0
61530,1,4,0
61531,1,1,0
61532,3,2,1
116631,3,1,0
61535,4,5,0
244518,3,5,0
304185,2,5,0
353073,2,5,0
61536,2,1,0
323007,2,2,0
158614,1,2,0
61538,1,1,0
61542,1,1,0
61543,1,1,0
61546,1,1,0
61547,1,1,0
61550,1,1,0
61551,1,1,0
61552,1,1,0
61556,1,1,0
61557,1,1,0
61558,1,1,0
61559,2,1,0
278896,2,1,0
61560,1,1,0
61561,1,1,0
61562,1,1,0
61565,1,1,0
61568,2,1,0
387305,2,1,0
61569,1,1,0
61570,1,1,0
61571,29,2,0
61574,1,9,0
332064,1,9,0
61575,4,4,3
61576,3,1,0
89812,3,1,0
218945,3,1,0
61577,2,1,0
295104,2,1,0
61579,1,1,0
61580,1,1,0
61581,1,1,0
61583,1,1,0
61584,1,1,0
61586,1,1,0
61589,2,1,0
401117,2,1,0
61591,2,1,0
83717,2,1,0
61592,1,1,0
61593,1,1,0
61594,1,1,0
61596,1,1,0
61597,2,2,1
168123,2,2,1
266122,2,2,1
61598,1,1,0
61602,2,1,0
135838,2,1,0
61603,1,1,0
61604,1,1,0
61605,5,1,0
90607,5,1,0
136702,5,1,0
212911,5,1,0
325129,5,1,0
61606,2,1,0
61608,3,1,0
191888,3,1,0
61609,1,1,0
61610,2,2,0
61611,1,2,0
325052,1,2,0
296311,7,5,3
256569,7,5,2
236243,6,5,2
145652,1,5,0
338309,7,5,3
61613,1,2,0
61615,1,1,0
61616,1,1,0
61618,1,1,0
61620,2,1,0
61621,1,1,0
61623,3,1,0
162862,3,1,0
318863,3,1,0
61624,2,2,1
75559,2,2,1
158192,2,2,1
61626,2,2,0
61628,1,1,0
61629,1,1,0
61630,2,1,0
61631,1,1,0
61632,1,8,0
67247,2,8,0
133659,1,8,0
188186,1,8,0
201612,1,8,0
61634,3,2,1
64788,3,1,0
212921,3,3,1
75669,2,3,1
128061,2,3,0
61635,1,1,0
61639,1,1,0
61640,1,1,0
61642,1,2,0
265635,3,2,0
61644,1,1,0
61645,3,3,0
241740,1,3,0
133129,3,6,0
315169,3,2,0
61646,1,1,0
61647,1,1,0
61650,1,1,0
61651,2,1,0
384634,2,1,0
61652,1,2,0
382822,4,2,0
61653,1,1,0
61656,2,1,0
326949,2,2,0
339268,1,2,0
61657,1,2,0
145781,1,2,0
61659,1,1,0
61660,3,1,0
340596,3,1,0
393839,3,1,0
61664,1,2,0
387185,1,2,0
61666,1,1,0
61668,1,1,0
61669,1,1,0
61670,1,1,0
61671,2,1,0
61672,1,1,0
61676,2,1,0
167798,2,1,0
102404,4,2,0
136418,1,2,0
150587,4,1,0
161726,4,2,1
61678,1,1,0
294817,9,4,2
61682,1,2,0
340849,2,2,0
61683,2,2,0
297938,2,1,0
61684,1,1,0
61685,1,1,0
61689,3,2,1
226402,3,2,0
141671,1,2,0
350453,3,2,1
223230,2,2,1
61690,4,4,3
123911,2,4,1
281096,2,4,1
347278,2,4,1
100379,4,2,1
61691,1,1,0
61692,1,1,0
61695,1,1,0
61699,7,1,0
63868,7,2,0
181071,7,1,0
330777,7,2,1
179584,4,2,1
61702,1,1,0
61703,1,1,0
61707,1,1,0
61708,1,2,0
372475,1,2,0
61709,2,1,0
148717,2,1,0
61710,1,1,0
61712,2,1,0
223254,2,6,0
292139,2,6,0
61713,1,2,0
221196,2,2,0
61717,2,1,0
404029,2,1,0
61718,2,1,0
98027,2,1,0
353732,4,5,3
104761,4,5,3
208588,2,5,1
61720,2,2,1
220205,2,2,1
61721,1,1,0
61723,1,2,0
221859,2,2,0
61725,1,1,0
61726,1,1,0
61727,1,1,0
61728,1,1,0
61729,1,1,0
61730,1,1,0
61732,1,1,0
61733,2,3,1
223879,2,3,1
229703,1,3,0
61736,2,1,0
61739,1,1,0
61742,2,3,0
86518,1,3,0
230049,3,3,0
61743,1,1,0
61744,1,1,0
61745,1,2,0
61748,2,1,0
61752,1,1,0
61753,1,1,0
61754,1,1,0
61755,1,2,0
273214,2,2,0
193623,2,3,1
257102,5,3,1
61760,1,1,0
61761,1,2,0
270804,1,2,0
61763,1,1,0
61765,1,1,0
61766,2,1,0
61770,1,1,0
61772,1,1,0
61773,3,2,0
282391,4,4,0
61775,2,1,0
360512,2,1,0
61776,1,1,0
61777,1,1,0
61778,1,1,0
61779,1,1,0
61780,2,1,0
67333,2,1,0
61781,1,1,0
61783,2,2,1
73656,2,2,1
61785,1,2,0
131071,2,1,0
61788,2,2,1
261368,2,2,1
245943,2,2,1
61790,5,2,0
286456,5,1,0
391292,5,1,0
277975,4,2,0
349077,3,2,0
278327,4,1,0
300048,4,1,0
61793,1,1,0
61794,1,1,0
61795,1,1,0
61797,1,1,0
61798,1,1,0
61799,1,1,0
61800,1,2,0
155784,1,2,0
61801,2,1,0
403488,2,1,0
61803,2,1,0
137790,2,1,0
61805,1,5,0
73785,3,5,0
180794,3,5,0
230001,1,5,0
61807,1,1,0
352563,4,6,1
213928,8,6,3
390840,4,7,2
61809,1,1,0
61810,1,2,0
61811,2,1,0
360603,2,1,0
61814,3,1,0
367377,3,2,0
285341,2,2,0
61815,1,1,0
61816,1,1,0
61817,1,1,0
61819,4,3,0
83483,4,3,0
335370,6,3,0
61822,1,1,0
61824,1,1,0
61826,2,1,0
61828,2,2,0
224590,2,1,0
61955,3,3,2
325973,3,4,2
133800,3,4,2
61833,2,2,1
291927,2,2,1
317520,2,2,1
61835,1,1,0
61837,1,1,0
61842,1,1,0
61844,1,1,0
61845,1,2,0
61846,1,1,0
61848,1,9,0
323747,2,9,0
338363,2,9,0
292164,2,9,0
313588,1,9,0
61850,2,1,0
114165,2,1,0
61852,2,1,0
347369,2,1,0
61853,1,1,0
61855,3,2,0
101276,3,3,0
300839,3,2,0
180110,1,2,0
61857,1,1,0
283754,4,2,1
401140,4,1,0
61861,1,2,0
61864,1,1,0
61869,1,1,0
61870,1,1,0
61871,3,2,0
363287,14,2,0
61872,1,1,0
161446,2,1,0
61876,1,1,0
61877,1,1,0
61880,1,1,0
61881,1,1,0
61883,1,1,0
61884,1,1,0
61888,1,1,0
61889,1,1,0
61891,1,1,0
61892,1,1,0
61894,2,1,0
61895,3,1,0
61896,3,2,1
61897,1,1,0
61899,1,1,0
61901,2,1,0
400841,2,1,0
61902,3,2,0
355309,1,2,0
61903,2,1,0
61904,1,1,0
61905,1,2,0
61906,1,1,0
88461,4,2,1
194248,4,5,3
366287,2,5,1
148518,2,5,1
61908,1,1,0
61909,1,1,0
61910,1,1,0
61913,2,1,0
61916,1,1,0
61918,1,1,0
61919,1,1,0
376249,2,1,0
61922,3,1,0
245160,3,3,0
61924,1,1,0
61926,3,2,0
62778,1,2,0
325011,3,1,0
61927,3,3,2
76813,5,3,2
105889,3,3,2
378079,5,3,2
308190,3,3,2
61928,3,7,0
361538,6,7,1
132260,1,7,0
287570,2,7,1
176930,1,7,0
365340,5,7,2
401986,1,7,0
61929,1,1,0
61930,2,1,0
365815,2,1,0
61931,1,1,0
61932,2,1,0
61933,1,5,0
97871,1,5,0
279102,3,5,0
341649,1,5,0
376246,1,5,0
61936,1,1,0
61938,1,1,0
61940,2,1,0
248209,2,1,0
61941,1,3,0
178124,1,3,0
269482,2,3,0
61942,1,1,0
61943,2,2,1
356880,2,2,1
280354,2,2,1
61945,1,1,0
61948,1,1,0
61949,1,1,0
61950,3,1,0
61951,1,1,0
276270,6,3,0
254213,2,3,1
61953,1,1,0
61954,2,1,0
374777,2,1,0
61956,2,2,1
78857,2,2,1
119272,2,2,1
61959,1,1,0
61960,1,1,0
61961,2,1,0
61962,2,1,0
227715,2,1,0
61963,1,2,0
248256,1,2,0
61964,1,1,0
61965,1,1,0
61967,2,3,0
101573,1,3,0
141178,2,2,0
376301,1,2,0
61969,1,1,0
61973,2,1,0
61977,1,1,0
61978,5,3,2
188189,5,3,2
320481,5,3,2
360261,5,3,2
172267,5,3,2
255601,3,3,2
61980,1,1,0
61983,1,1,0
61985,4,2,0
282968,4,4,0
95100,2,4,1
145015,13,4,0
61986,1,2,0
197202,3,2,0
252042,6,4,2
366735,5,4,2
61992,2,1,0
223296,2,1,0
61993,1,1,0
61994,1,1,0
61995,1,1,0
61996,2,1,0
327681,2,1,0
61998,1,1,0
62000,1,1,0
62001,4,4,1
62002,1,1,0
62003,1,1,0
62005,2,1,0
62006,1,1,0
62007,2,1,0
62008,1,1,0
62011,1,1,0
62012,1,2,0
335976,1,2,0
62013,2,1,0
62014,2,2,1
74641,2,2,1
88362,2,2,1
62015,1,1,0
62016,1,1,0
62019,2,2,0
233833,5,2,0
127194,2,1,0
62020,1,1,0
62021,1,1,0
62023,1,1,0
62024,1,1,0
62026,1,1,0
62028,3,1,0
173079,3,1,0
187180,3,1,0
62029,1,1,0
62030,2,1,0
62032,1,3,0
275729,2,3,0
62034,1,2,0
62036,3,3,1
307223,3,3,1
62037,1,2,0
250111,5,3,2
285049,5,4,3
121018,3,4,2
62040,1,1,0
62041,2,2,0
62042,1,1,0
62043,1,1,0
62044,6,4,1
261376,4,4,1
80289,6,3,2
192168,6,3,1
62045,1,1,0
62046,1,1,0
62048,1,1,0
62049,1,2,0
62050,4,1,0
104643,4,1,0
62051,1,1,0
182245,4,3,2
383677,3,3,1
195537,4,3,2
62056,1,1,0
62057,1,1,0
62059,2,1,0
62062,1,1,0
196968,2,3,1
62065,1,1,0
62067,2,1,0
126808,2,3,0
232329,2,3,0
62068,2,1,0
62070,1,1,0
62072,1,1,0
62075,1,1,0
62076,1,1,0
62079,4,1,0
120925,4,1,0
62080,1,1,0
62084,1,1,0
62085,1,1,0
62086,1,2,0
322962,1,2,0
62087,1,1,0
62088,1,1,0
62092,1,1,0
62093,1,1,0
62096,1,1,0
62097,1,1,0
62099,1,1,0
62100,1,1,0
62101,1,1,0
62103,2,1,0
62104,1,1,0
62108,1,1,0
62109,1,1,0
62110,1,2,0
62111,1,1,0
62113,1,2,0
112307,7,2,0
62115,5,5,2
342763,7,5,3
111554,5,7,3
223391,7,7,3
377806,5,7,4
180687,5,6,2
339358,3,6,1
62116,1,1,0
62119,1,1,0
62121,1,1,0
62122,3,1,0
62123,1,1,0
62126,1,1,0
62127,1,1,0
62128,1,1,0
62130,1,1,0
62132,6,3,0
230148,1,3,0
282412,1,3,0
78316,6,1,0
123943,6,1,0
195812,6,1,0
62133,1,1,0
62136,1,1,0
203804,7,2,0
62138,4,1,0
293334,4,2,0
359819,3,2,0
358075,4,1,0
397681,4,3,0
146212,3,3,1
267250,2,3,1
62139,1,1,0
62141,1,1,0
62144,1,1,0
62145,1,1,0
177791,6,2,1
91010,5,2,1
181767,6,1,0
62148,1,1,0
62150,1,1,0
62152,2,1,0
341325,2,1,0
62153,1,1,0
62155,2,2,0
228643,1,2,0
113849,2,1,0
62156,1,1,0
62157,3,2,0
90451,3,1,0
176143,3,1,0
62160,1,1,0
316885,6,3,1
387338,6,5,0
363524,12,5,1
387313,5,5,1
116054,1,5,0
341307,1,5,0
390137,6,1,0
62163,1,4,0
167326,4,4,0
62164,14,6,4
136438,14,7,4
393583,6,7,4
207609,3,7,1
62165,1,1,0
62167,1,1,0
78507,16,5,2
115227,1,5,0
201060,4,5,2
358199,5,5,2
106269,16,1,0
146792,16,7,2
168691,3,7,0
322830,16,3,1
402397,16,12,9
386492,7,12,3
120783,11,12,6
318879,3,12,1
62169,3,1,0
102591,3,2,1
227649,2,2,1
62170,1,1,0
62171,3,4,2
128496,3,3,1
336489,4,3,2
170626,3,3,1
185255,4,3,2
62172,1,1,0
62175,1,1,0
191828,3,1,0
62179,1,4,0
62182,2,1,0
136042,2,1,0
62184,1,1,0
62185,1,1,0
62188,1,1,0
62189,1,1,0
62190,1,1,0
62192,1,1,0
62193,1,1,0
62195,1,2,0
402744,1,2,0
62196,1,1,0
62197,1,1,0
62198,1,1,0
62201,14,3,1
381390,3,3,0
368668,3,3,1
247650,14,3,0
206616,3,3,0
110228,1,3,0
62202,1,1,0
62204,1,1,0
252350,3,1,0
278020,3,2,0
62207,2,1,0
260478,2,1,0
62208,1,1,0
62210,1,4,0
77293,2,4,1
305478,1,4,0
62214,1,1,0
176112,3,4,0
136399,1,4,0
197057,2,4,0
248764,2,4,0
62217,6,2,0
340012,1,2,0
130012,6,2,0
188737,2,2,0
227396,6,1,0
237515,6,1,0
367454,6,1,0
62224,2,1,0
119255,2,1,0
62226,2,1,0
62227,1,1,0
62229,1,1,0
62230,1,1,0
62231,1,2,0
342624,1,2,0
62232,1,2,0
315497,1,2,0
62234,1,4,0
185513,1,4,0
338652,3,4,0
62235,2,1,0
178717,2,1,0
62236,1,1,0
62240,1,1,0
62242,1,2,0
128669,4,2,0
62243,2,1,0
307488,2,1,0
62244,1,2,0
62246,3,1,0
62247,1,1,0
62250,1,1,0
62251,1,1,0
62252,1,1,0
62254,2,1,0
62255,1,3,0
62257,1,1,0
62259,3,3,0
71968,1,3,0
373501,1,3,0
336395,3,1,0
62261,1,1,0
62264,2,1,0
107578,2,1,0
62268,2,1,0
62270,9,1,0
71298,9,2,0
269654,1,2,0
106192,9,1,0
115427,9,2,0
204469,7,2,0
62271,1,1,0
62273,1,1,0
62274,1,1,0
62275,2,1,0
279678,2,1,0
62277,2,1,0
84292,2,1,0
62278,1,1,0
62279,1,1,0
62280,1,1,0
62281,1,1,0
299395,4,3,1
78362,6,3,1
82425,3,3,0
62283,1,1,0
62285,2,1,0
296357,2,1,0
62287,3,1,0
106972,3,2,0
174742,2,2,0
62288,1,1,0
62289,1,2,0
86709,2,2,0
62291,1,1,0
62292,1,2,0
62293,3,3,2
79244,3,3,2
174641,3,3,1
379772,2,3,1
117698,3,2,1
302623,3,2,1
289746,3,3,1
76019,2,3,0
62296,1,1,0
62298,3,1,0
232685,3,1,0
302899,3,1,0
62299,8,1,0
113426,8,3,1
209390,1,3,0
243096,3,3,1
154190,8,1,0
62300,1,1,0
62302,1,1,0
62303,1,1,0
62307,1,1,0
62309,1,1,0
62310,1,1,0
62313,1,1,0
62314,2,1,0
360664,2,1,0
62316,2,1,0
275504,2,1,0
62317,1,1,0
62319,1,1,0
62320,2,1,0
151478,2,1,0
74671,2,1,0
62322,2,3,1
62323,1,2,0
183793,1,2,0
62324,2,1,0
62325,1,1,0
209696,9,2,1
354410,5,2,1
232585,9,2,0
62328,1,1,0
62334,4,2,1
132940,4,2,1
200582,4,3,2
70512,2,3,1
114354,2,3,1
62336,2,2,1
334093,4,2,1
212949,2,4,1
169605,2,4,0
349499,1,4,0
163914,3,2,0
363763,3,1,0
62338,1,1,0
62339,1,1,0
62340,1,1,0
62341,1,1,0
62345,1,1,0
62347,1,1,0
62348,3,1,0
321158,3,1,0
380354,3,2,0
62349,1,1,0
62351,1,1,0
62352,1,1,0
62356,1,2,0
62357,2,1,0
62358,1,1,0
62359,4,2,0
356570,3,2,0
156939,4,3,0
300393,2,3,0
237991,1,3,0
178061,4,1,0
279001,4,1,0
62360,1,2,0
62361,1,1,0
62362,3,2,1
282199,8,2,1
62363,2,1,0
392253,2,1,0
62365,1,1,0
62366,1,2,0
62367,1,2,0
222394,2,2,0
62369,1,1,0
62371,1,1,0
62372,1,1,0
62374,1,1,0
62375,2,1,0
294506,2,1,0
62376,3,1,0
402237,3,1,0
62379,5,1,0
62381,2,2,1
142844,2,2,1
256985,2,2,1
62382,1,1,0
62384,3,3,1
380514,3,1,0
